ElectDist,mhhi21,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing,Information,Finance and Insurance,Real Estate and Rental and Leasing,"Professional, Scientific, and Technical Services",Management of Companies and Enterprises,Administrative and Support and Waste Management and Remediation Services,Educational Services,Health Care and Social Assistance,"Arts, Entertainment, and Recreation",Accommodation and Food Services,Other Services [except Public Administration],Public Administration,h21p,nha21p,nhb21p,nhw21p,cvap21bapp,cluster
59003,8795.162595696236,3.058368704040253,2.149204598070086,2.8855437153080468,13.904738929177428,5.985162782999939,2.3748961555584804,3.456895018912728,2.6589770540977744,4.179144931877078,1.329417107611853,8.447354088378935,3.673491636028312,31.494701630882037,1.6488539676880092,8.327154348041871,3.910891228924973,0.0,8.237779118947067,2.112251056129534,86.93421846768894,1.991550995784699,6.595538312545424,5
59004,15733.085877518077,3.058368767850836,2.1492046370129407,2.8855437649490097,13.90473912048288,5.985162886102724,2.3748962141330745,3.4568951031545407,2.6589771004233147,4.179145029524065,1.329417132462803,8.44735422651468,3.673491707160061,31.49470223253006,1.6488539925363996,8.327154484916939,3.910891308020055,0.0,8.237779199097885,2.112251056129012,86.93422015387665,1.9915510256312785,6.595538888756313,5
59005,30341.157968489544,3.4970679003484504,2.153420162031773,2.684252158888232,11.337146276859755,6.227622397016529,2.5295420707303164,4.300604423674361,2.047332475057801,4.712180158814118,1.4022535763980046,7.815335757795366,3.769285120092962,34.116425963064955,1.329723155470348,7.538263593330321,4.077649789943974,0.0,10.577970912717628,1.3513746254257006e-07,82.33369258444611,5.670664664069316,23.54039929719238,5
59006,57210.36778521538,3.8901762267752766,2.479498028434308,2.746302242425992,10.821080090146449,6.351452116758525,2.7243614119537782,4.148912070199767,2.344395329523455,4.877794619444709,1.359793865023414,7.881049155494487,3.3268334408501845,32.856198743613454,1.4705337975232258,7.712682570225021,4.530170509391091,0.0,15.71153512347434,1.687731453183222,73.17115766609413,6.9892293010021,29.30665805504764,5
59007,23443.31771850586,3.470221491610268,2.128667585899866,2.8996896929173364,10.838033963063458,5.699036237214907,3.1923463096560667,4.4034341518970495,2.201812574094978,4.640426013332688,1.525808471513672,7.748657670274039,3.5054684099859315,35.04190325712517,1.357595964519401,6.9250069610052565,3.978307993968628,0.0,8.259325044404973,3.641207815275311,77.56068679692125,6.719952634695085,28.54832187626365,5
59008,50172.959932014346,3.416825590624573,2.2778730909175757,2.9209723350418493,11.472065147111037,5.812805724244708,2.961743690127496,4.451508926851244,2.514419381155698,4.759349827490719,1.4631440160564515,8.096488374464553,3.3334156159122075,32.57652853295752,1.4828907346525302,7.656335224513905,4.201070436066263,0.0,11.054256499741486,3.3877193358967146,73.71795681389821,7.383581995746855,27.52438099854443,5
59009,3634.380998019129,3.732741108216767,2.426095700058226,3.3177339824098406,12.34092597752788,7.258839517475871,2.7639321063967768,3.911738556764339,2.434674481389369,4.436107966146418,1.4025909324665833,7.534498145322986,3.3653220509142403,30.61257894177869,1.5729671072348068,7.733746422098312,3.9833502929335807,0.0,17.084526202313196,2.148997006580276,74.03294687669052,4.656160180923932,25.56603621199445,5
59010,105428.19643383846,3.802932108342041,2.514331108658286,3.152018168825857,11.54031039492864,6.022316555968998,2.8692303975290296,4.334170329541443,2.698763221211814,5.108705389520337,1.4849987858188318,7.811101629994732,3.406227132426733,30.834087131459384,1.5404824960852226,7.729751723194008,4.536057427704918,0.0,14.181687425061506,4.699183346774707,67.33817524981612,4.307160138022426,32.53879262705173,5
59011,72624.60088098049,3.708617623017665,2.140469207630168,3.482616566562524,11.586797534900038,6.148404477306139,2.6501763771838345,4.203751920550269,2.351946455601437,5.03630249615432,1.2311482928338884,7.588097953938673,3.6200545422358985,32.125744377090214,1.5871127358636845,7.525149854817181,4.483235266061076,0.0,10.180951225568837,1.5041828264185289,76.59906413336145,5.467522073935019,30.869886206424063,5
59012,64022.396607784176,3.4967557320002545,2.382035256056534,2.916733920274168,10.993311113669296,6.101627727075976,2.917031046678094,4.426340916888144,2.5428808529090943,4.862304990572509,1.503154149356192,7.865580011933089,3.476588814086542,32.78017833250957,1.4436135563121528,7.493128118024437,4.205959946927458,0.0,11.428064987057155,4.100470547184094,71.07388866133473,6.941892003237494,33.17641127531175,5
59013,41096.20553432405,3.503191795038304,2.2676816077591746,2.813789180821892,10.799611873604256,6.115959356671248,2.8729537964579044,4.3161583885255626,2.236266787374064,4.841535735302487,1.4595148790292845,8.005811893508419,3.458783488127924,34.25610850131782,1.3792663172756885,7.182470067767578,4.0024497347030845,0.0,8.214546170455446,1.9891447681475816,79.89143762414211,7.255383665650656,27.863495519084008,5
59014,44537.78299108148,3.5756842754317377,2.3831926795125096,2.7509017940496783,10.778399692262214,6.408856465313752,2.6528333429827544,4.239049091353447,2.2723456442946675,4.9724626907463865,1.404602082516823,8.15030792314442,3.4118467057167035,33.576031742718015,1.4050733034969134,7.414873180664266,4.088254924634562,0.0,9.19046055601068,0.9131339530747286,80.45256060315884,7.555391050880432,27.62745477446148,5
59015,59065.76110623777,3.547049730513567,2.23917465828864,2.706741893613672,11.148914402842776,6.28548493418411,2.577011864309483,4.272915126728141,2.129678669556476,4.794383508091873,1.3997731101996962,7.910319914041133,3.6406357013229154,33.878581264055825,1.3603287734449323,7.517838577485886,4.113680630358897,0.0,10.580849142599726,0.369523023081915,81.15562460352146,6.274650101596471,25.06326782275739,5
59016,63212.18512108922,3.0365621468619315,2.3435421296550167,2.7516205784243795,10.680810808478617,5.646344310389351,3.5762468894038197,5.711037020862957,2.33514239170454,5.603268712354632,1.7687444690815854,7.250603372392399,3.4568192225705694,31.94389754714922,1.667913733193786,7.047850878240693,4.5882504089348455,0.0,4.925351538790134,4.688890520757175,85.16835216488417,2.298249674444851,45.567151939661,5
59017,30701.9570873988,2.965822930991488,1.6669918085564808,3.094213901294386,10.767362432194732,6.572666280146052,2.9581340752795584,5.381710432051266,2.7440891136564862,4.94454929935365,1.7506969424237002,7.946847818231082,3.1818505198197307,32.564933389208925,1.1954167241396878,7.139634056324931,4.336639765345867,0.0,14.502369673545877,1.074249605055292,72.4802528058611,1.200631914373317,28.578504221798397,5
59018,61774.28643297951,3.1995669330354395,2.382239591467713,3.026569623565157,11.950091582446175,5.876039766328951,3.103280626032094,4.877030082021995,2.167263560388745,5.371023363239894,1.6235040297419343,7.552670765121945,3.252816554316371,32.44333457733687,1.4676826606874365,7.112025915719832,4.119973961327139,0.0,6.815884834577584,2.7204838857943856,81.12489436385574,3.944867317246652,26.27564459428998,5
59019,37432.34572767328,4.053461220745613,2.596511423816519,3.054937858166859,12.566910287358104,4.744157904434876,3.8033906819603054,6.3440965997644,2.8192112638491964,5.855309628831147,1.8017662178049176,6.713997457686996,3.813573689957539,26.83408524637264,1.5871131745413505,8.074029812755489,4.798417640628189,0.0,3.5569112434183783,9.654471641374606,64.78658843593257,11.686992134580676,37.6876888582607,5
59020,55166.98375841975,3.6515159861401663,2.632759145711973,3.1664727887807405,11.398223486132954,5.4913819779983655,3.0442829124611364,5.010823671251861,2.324770342710819,5.3894457006805645,1.7593443196725858,7.112553063875263,3.606558899273243,31.971486649025135,1.5107927829924763,7.401903657460199,4.0123119783552905,0.0066177166096297,12.08665749361969,2.973178923532355,72.285193599086,8.175368193927977,34.4401871928994,5
59021,58572.604492817074,3.5182258130693023,2.2664170062430347,3.0641245969283943,11.21520533411743,5.878866743942881,2.5474382725417435,5.451876547307231,2.337215751676441,5.556415474819357,1.4468572923603016,7.804360729685927,3.4940356177194825,32.25719853903831,1.1875447665157808,7.098439408966503,4.257555164937151,0.0,4.078600605617279,0.5204752455303457,87.2165811508409,3.9852253404302287,32.24743829178506,5
59022,80397.28352057934,3.524677224927096,2.348378001087772,3.1907878903466527,11.701351184050978,5.579880621411049,2.5993385054415428,5.36671308557264,2.336939686231302,5.66806596278103,1.5274313463441933,7.642540951859284,3.602693081759996,31.700604603865887,1.2704479573390302,6.992567300260051,4.273336236627918,0.0,8.011477482749696,0.9782384264191616,82.37407615119835,4.743031523049274,30.08550177591667,5
59023,47367.02659492672,3.692993403914433,2.5177234184306974,3.316263738343448,12.623624260992582,4.848678968673948,3.0884330497343915,5.459783831240564,2.4789851553719022,5.903689259455478,1.7183385027992717,7.10806545885879,3.942146869354211,29.45927397759544,1.5077594427051917,7.071577036603983,4.510204474474206,0.0,12.613116109353474,4.199442806617623,70.3305972233311,7.640799642246942,30.23880275875287,5
59024,72035.87136590057,3.986186399941425,2.697863467427907,3.341861628161781,12.438086016491816,4.875920572377707,3.607517857061111,5.563055426701089,2.7918284489901577,5.839200412992477,1.6689746771237948,6.886348080601402,3.704669288694505,28.0540906544238,1.7876998470130936,7.484221805470109,4.738493168488197,0.0,7.474768025362254,9.614995814098124,66.7361027000773,10.909590098296476,29.645210889571374,5
59025,26074.250995904207,3.2308479577131552,2.215486558205245,2.6627928217413808,10.679962190908816,6.548624849136696,2.5300474718017973,4.337947925993581,2.262210094856614,4.9711101735908985,1.437804596956601,8.199229979077389,3.574520799497921,34.486655977648184,1.4051635068210089,7.262101604039279,3.724858048306378,0.0,1.6233369639554651,1.465361201347148,88.72742762447868,6.665410438471447,31.084814198223647,5
59026,203028.6354208307,3.570768058891956,2.2530084955346927,3.244437604311062,12.021639762848595,6.37011096157088,2.96371512550534,5.037592232975695,2.574606715962391,5.521031206092567,1.7354510780727543,7.491421053912511,3.703052691377463,29.75038133249205,1.3820648239592908,7.543836089681743,4.138510635494025,0.0,10.270495151074082,2.719107687502563,77.41214782970124,3.3859517765184006,24.93203844577249,5
59027,118955.71157866572,3.68319924433373,2.475771155915206,3.2872748990775307,11.713269995454633,5.8066877530138985,3.050045404986909,4.92175320482645,2.445869991272062,5.491756118940752,1.5891187229133426,7.186080334973185,3.6094794875841423,30.86179308041318,1.5205823877797864,7.566416528858236,4.154539877947006,0.0035855438008971,13.784397243534317,2.2216193333182286,72.27741415047555,7.548194983599089,31.423803500194374,5
